"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
57,前鎮,143,小時風速值,WS_HR,m/sec,2023-11-27,1.4
57,前鎮,38,相對濕度,RH,%,2023-11-27,69
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,27.7
57,前鎮,31,甲烷,CH4,ppm,2023-11-27,2.1
57,前鎮,14,溫度,AMB_TEMP,℃,2023-11-27,24.5
57,前鎮,10,風速,WIND_SPEED,m/sec,2023-11-27,1.6
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.14
57,前鎮,8,總碳氫化物,THC,ppm,2023-11-27,2.25
57,前鎮,7,二氧化氮,NO2,ppb,2023-11-27,18.7
57,前鎮,6,一氧化氮,NO,ppb,2023-11-27,2.5
56,前金,3,臭氧,O3,ppb,2023-11-27,33.2
53,楠梓,3,臭氧,O3,ppb,2023-11-27,31.1
53,楠梓,2,一氧化碳,CO,ppm,2023-11-27,0.31
53,楠梓,1,二氧化硫,SO2,ppb,2023-11-27,1.9
52,林園,143,小時風速值,WS_HR,m/sec,2023-11-27,1.7
52,林園,38,相對濕度,RH,%,2023-11-27,66
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.15
52,林園,1,二氧化硫,SO2,ppb,2023-11-27,3.3
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,23.5
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,28.1
46,臺南,31,甲烷,CH4,ppm,2023-11-27,2.14
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.18
46,臺南,5,氮氧化物,NOx,ppb,2023-11-27,25.1
44,善化,5,氮氧化物,NOx,ppb,2023-11-27,13.8
44,善化,4,懸浮微粒,PM10,μg/m3,2023-11-27,39
44,善化,3,臭氧,O3,ppb,2023-11-27,28.8
44,善化,2,一氧化碳,CO,ppm,2023-11-27,0.28
44,善化,1,二氧化硫,SO2,ppb,2023-11-27,x
43,新營,143,小時風速值,WS_HR,m/sec,2023-11-27,1.8
43,新營,38,相對濕度,RH,%,2023-11-27,73
43,新營,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,20.3
43,新營,31,甲烷,CH4,ppm,2023-11-27,2.27
43,新營,14,溫度,AMB_TEMP,℃,2023-11-27,22.4
43,新營,10,風速,WIND_SPEED,m/sec,2023-11-27,2
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.07
43,新營,8,總碳氫化物,THC,ppm,2023-11-27,2.34
43,新營,7,二氧化氮,NO2,ppb,2023-11-27,13
43,新營,6,一氧化氮,NO,ppb,2023-11-27,2.5
43,新營,5,氮氧化物,NOx,ppb,2023-11-27,15.6
43,新營,4,懸浮微粒,PM10,μg/m3,2023-11-27,45
43,新營,3,臭氧,O3,ppb,2023-11-27,28.5
43,新營,2,一氧化碳,CO,ppm,2023-11-27,0.32
42,嘉義,31,甲烷,CH4,ppm,2023-11-27,2.09
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,15.3
40,朴子,6,一氧化氮,NO,ppb,2023-11-27,0.5
35,二林,10,風速,WIND_SPEED,m/sec,2023-11-27,3.1
35,二林,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.05
35,二林,8,總碳氫化物,THC,ppm,2023-11-27,2.11
35,二林,7,二氧化氮,NO2,ppb,2023-11-27,10.2
35,二林,6,一氧化氮,NO,ppb,2023-11-27,0.8
34,線西,10,風速,WIND_SPEED,m/sec,2023-11-27,4.3
32,西屯,14,溫度,AMB_TEMP,℃,2023-11-27,21.7
32,西屯,10,風速,WIND_SPEED,m/sec,2023-11-27,2.4
32,西屯,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.08
32,西屯,8,總碳氫化物,THC,ppm,2023-11-27,2.18
32,西屯,7,二氧化氮,NO2,ppb,2023-11-27,13.4
32,西屯,6,一氧化氮,NO,ppb,2023-11-27,4.9
32,西屯,5,氮氧化物,NOx,ppb,2023-11-27,18.4
32,西屯,4,懸浮微粒,PM10,μg/m3,2023-11-27,28
32,西屯,3,臭氧,O3,ppb,2023-11-27,28
32,西屯,2,一氧化碳,CO,ppm,2023-11-27,0.31
32,西屯,1,二氧化硫,SO2,ppb,2023-11-27,1.5
31,忠明,143,小時風速值,WS_HR,m/sec,2023-11-27,1.1
31,忠明,38,相對濕度,RH,%,2023-11-27,77
31,忠明,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,16
31,忠明,31,甲烷,CH4,ppm,2023-11-27,x
31,忠明,14,溫度,AMB_TEMP,℃,2023-11-27,22.8
31,忠明,10,風速,WIND_SPEED,m/sec,2023-11-27,1.4
31,忠明,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,x
31,忠明,8,總碳氫化物,THC,ppm,2023-11-27,x
31,忠明,7,二氧化氮,NO2,ppb,2023-11-27,16.8
31,忠明,6,一氧化氮,NO,ppb,2023-11-27,2.4
31,忠明,5,氮氧化物,NOx,ppb,2023-11-27,19.2
30,大里,7,二氧化氮,NO2,ppb,2023-11-27,17.2
30,大里,6,一氧化氮,NO,ppb,2023-11-27,4.4
30,大里,5,氮氧化物,NOx,ppb,2023-11-27,21.7
30,大里,4,懸浮微粒,PM10,μg/m3,2023-11-27,33
29,沙鹿,14,溫度,AMB_TEMP,℃,2023-11-27,21.7
29,沙鹿,7,二氧化氮,NO2,ppb,2023-11-27,10.6
28,豐原,38,相對濕度,RH,%,2023-11-27,70
23,竹東,5,氮氧化物,NOx,ppb,2023-11-27,8.5
23,竹東,4,懸浮微粒,PM10,μg/m3,2023-11-27,17
23,竹東,3,臭氧,O3,ppb,2023-11-27,28.3
23,竹東,2,一氧化碳,CO,ppm,2023-11-27,0.21
23,竹東,1,二氧化硫,SO2,ppb,2023-11-27,0.6
22,湖口,143,小時風速值,WS_HR,m/sec,2023-11-27,3.1
22,湖口,38,相對濕度,RH,%,2023-11-27,75
22,湖口,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,16.2
21,龍潭,3,臭氧,O3,ppb,2023-11-27,36.3
21,龍潭,2,一氧化碳,CO,ppm,2023-11-27,0.26
21,龍潭,1,二氧化硫,SO2,ppb,2023-11-27,1.6
20,平鎮,143,小時風速值,WS_HR,m/sec,2023-11-27,1.8
20,平鎮,38,相對濕度,RH,%,2023-11-27,76
20,平鎮,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,12
20,平鎮,14,溫度,AMB_TEMP,℃,2023-11-27,21.2
20,平鎮,10,風速,WIND_SPEED,m/sec,2023-11-27,2
20,平鎮,7,二氧化氮,NO2,ppb,2023-11-27,16.5
20,平鎮,6,一氧化氮,NO,ppb,2023-11-27,2.1
20,平鎮,5,氮氧化物,NOx,ppb,2023-11-27,18.6
20,平鎮,4,懸浮微粒,PM10,μg/m3,2023-11-27,23
20,平鎮,3,臭氧,O3,ppb,2023-11-27,34.2
20,平鎮,2,一氧化碳,CO,ppm,2023-11-27,0.35
20,平鎮,1,二氧化硫,SO2,ppb,2023-11-27,0.7
19,觀音,143,小時風速值,WS_HR,m/sec,2023-11-27,1.8
19,觀音,38,相對濕度,RH,%,2023-11-27,83
19,觀音,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,15.4
19,觀音,14,溫度,AMB_TEMP,℃,2023-11-27,21.7
19,觀音,10,風速,WIND_SPEED,m/sec,2023-11-27,4.1
19,觀音,7,二氧化氮,NO2,ppb,2023-11-27,8.5
19,觀音,6,一氧化氮,NO,ppb,2023-11-27,0.8
19,觀音,5,氮氧化物,NOx,ppb,2023-11-27,9.4
19,觀音,4,懸浮微粒,PM10,μg/m3,2023-11-27,28
19,觀音,3,臭氧,O3,ppb,2023-11-27,42.2
19,觀音,2,一氧化碳,CO,ppm,2023-11-27,0.17
19,觀音,1,二氧化硫,SO2,ppb,2023-11-27,1.3
18,大園,143,小時風速值,WS_HR,m/sec,2023-11-27,3.3
18,大園,38,相對濕度,RH,%,2023-11-27,78
18,大園,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,10.3
18,大園,14,溫度,AMB_TEMP,℃,2023-11-27,21.1
18,大園,10,風速,WIND_SPEED,m/sec,2023-11-27,3.8
18,大園,7,二氧化氮,NO2,ppb,2023-11-27,16.8
18,大園,6,一氧化氮,NO,ppb,2023-11-27,2
18,大園,5,氮氧化物,NOx,ppb,2023-11-27,19
18,大園,4,懸浮微粒,PM10,μg/m3,2023-11-27,24
16,大同,143,小時風速值,WS_HR,m/sec,2023-11-27,
16,大同,38,相對濕度,RH,%,2023-11-27,77
16,大同,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,20.2
16,大同,31,甲烷,CH4,ppm,2023-11-27,2.12
16,大同,14,溫度,AMB_TEMP,℃,2023-11-27,
16,大同,10,風速,WIND_SPEED,m/sec,2023-11-27,
16,大同,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.28
16,大同,8,總碳氫化物,THC,ppm,2023-11-27,2.4
16,大同,7,二氧化氮,NO2,ppb,2023-11-27,32.1
16,大同,6,一氧化氮,NO,ppb,2023-11-27,28.8
16,大同,5,氮氧化物,NOx,ppb,2023-11-27,61
16,大同,4,懸浮微粒,PM10,μg/m3,2023-11-27,34
16,大同,3,臭氧,O3,ppb,2023-11-27,16.7
16,大同,2,一氧化碳,CO,ppm,2023-11-27,0.96
16,大同,1,二氧化硫,SO2,ppb,2023-11-27,1
15,松山,143,小時風速值,WS_HR,m/sec,2023-11-27,0.8
15,松山,38,相對濕度,RH,%,2023-11-27,82
15,松山,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,15
15,松山,31,甲烷,CH4,ppm,2023-11-27,2.08
15,松山,14,溫度,AMB_TEMP,℃,2023-11-27,21.4
11,士林,4,懸浮微粒,PM10,μg/m3,2023-11-27,20
11,士林,3,臭氧,O3,ppb,2023-11-27,33.6
11,士林,2,一氧化碳,CO,ppm,2023-11-27,0.27
11,士林,1,二氧化硫,SO2,ppb,2023-11-27,1.1
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,13.8
10,淡水,3,臭氧,O3,ppb,2023-11-27,25.5
6,板橋,38,相對濕度,RH,%,2023-11-27,80
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,10.7
6,板橋,31,甲烷,CH4,ppm,2023-11-27,2.06
6,板橋,14,溫度,AMB_TEMP,℃,2023-11-27,21.7
6,板橋,10,風速,WIND_SPEED,m/sec,2023-11-27,1.5
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.06
6,板橋,8,總碳氫化物,THC,ppm,2023-11-27,2.12
6,板橋,7,二氧化氮,NO2,ppb,2023-11-27,14.7
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.1
5,土城,8,總碳氫化物,THC,ppm,2023-11-27,2.13
5,土城,7,二氧化氮,NO2,ppb,2023-11-27,11.1
4,新店,4,懸浮微粒,PM10,μg/m3,2023-11-27,21
3,萬里,14,溫度,AMB_TEMP,℃,2023-11-27,21.1
36,南投,1,二氧化硫,SO2,ppb,2023-11-27,0.9
35,二林,143,小時風速值,WS_HR,m/sec,2023-11-27,2.9
35,二林,38,相對濕度,RH,%,2023-11-27,80
35,二林,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,17
35,二林,31,甲烷,CH4,ppm,2023-11-27,2.06
35,二林,14,溫度,AMB_TEMP,℃,2023-11-27,22.1
35,二林,5,氮氧化物,NOx,ppb,2023-11-27,11.1
35,二林,4,懸浮微粒,PM10,μg/m3,2023-11-27,39
35,二林,3,臭氧,O3,ppb,2023-11-27,33.6
35,二林,2,一氧化碳,CO,ppm,2023-11-27,0.28
35,二林,1,二氧化硫,SO2,ppb,2023-11-27,2.4
34,線西,143,小時風速值,WS_HR,m/sec,2023-11-27,4
34,線西,38,相對濕度,RH,%,2023-11-27,75
34,線西,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,14.3
34,線西,31,甲烷,CH4,ppm,2023-11-27,2
34,線西,14,溫度,AMB_TEMP,℃,2023-11-27,21.9
34,線西,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.05
34,線西,8,總碳氫化物,THC,ppm,2023-11-27,2.06
34,線西,7,二氧化氮,NO2,ppb,2023-11-27,10.9
34,線西,6,一氧化氮,NO,ppb,2023-11-27,1.2
34,線西,5,氮氧化物,NOx,ppb,2023-11-27,12.2
34,線西,4,懸浮微粒,PM10,μg/m3,2023-11-27,29
34,線西,3,臭氧,O3,ppb,2023-11-27,28.2
34,線西,2,一氧化碳,CO,ppm,2023-11-27,0.27
34,線西,1,二氧化硫,SO2,ppb,2023-11-27,2.2
33,彰化,143,小時風速值,WS_HR,m/sec,2023-11-27,1.8
33,彰化,38,相對濕度,RH,%,2023-11-27,78
33,彰化,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,17.3
33,彰化,31,甲烷,CH4,ppm,2023-11-27,2.15
33,彰化,14,溫度,AMB_TEMP,℃,2023-11-27,22.2
33,彰化,10,風速,WIND_SPEED,m/sec,2023-11-27,2
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.16
33,彰化,8,總碳氫化物,THC,ppm,2023-11-27,2.31
33,彰化,7,二氧化氮,NO2,ppb,2023-11-27,17.1
33,彰化,6,一氧化氮,NO,ppb,2023-11-27,2.6
78,馬公,4,懸浮微粒,PM10,μg/m3,2023-11-27,18
78,馬公,5,氮氧化物,NOx,ppb,2023-11-27,2.3
78,馬公,6,一氧化氮,NO,ppb,2023-11-27,0.2
78,馬公,7,二氧化氮,NO2,ppb,2023-11-27,2.1
78,馬公,8,總碳氫化物,THC,ppm,2023-11-27,2
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.01
78,馬公,10,風速,WIND_SPEED,m/sec,2023-11-27,4.4
78,馬公,14,溫度,AMB_TEMP,℃,2023-11-27,23.5
78,馬公,31,甲烷,CH4,ppm,2023-11-27,1.98
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,11.2
78,馬公,38,相對濕度,RH,%,2023-11-27,70
80,關山,1,二氧化硫,SO2,ppb,2023-11-27,0.4
80,關山,2,一氧化碳,CO,ppm,2023-11-27,0.16
80,關山,3,臭氧,O3,ppb,2023-11-27,27.3
80,關山,5,氮氧化物,NOx,ppb,2023-11-27,4.1
80,關山,6,一氧化氮,NO,ppb,2023-11-27,1.1
80,關山,7,二氧化氮,NO2,ppb,2023-11-27,3
80,關山,10,風速,WIND_SPEED,m/sec,2023-11-27,1.4
80,關山,14,溫度,AMB_TEMP,℃,2023-11-27,20.9
80,關山,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,4
80,關山,38,相對濕度,RH,%,2023-11-27,75
80,關山,143,小時風速值,WS_HR,m/sec,2023-11-27,1.1
83,麥寮,1,二氧化硫,SO2,ppb,2023-11-27,1.9
83,麥寮,2,一氧化碳,CO,ppm,2023-11-27,0.28
83,麥寮,3,臭氧,O3,ppb,2023-11-27,36
83,麥寮,4,懸浮微粒,PM10,μg/m3,2023-11-27,35
83,麥寮,5,氮氧化物,NOx,ppb,2023-11-27,9.3
83,麥寮,6,一氧化氮,NO,ppb,2023-11-27,0.6
83,麥寮,7,二氧化氮,NO2,ppb,2023-11-27,8.7
83,麥寮,8,總碳氫化物,THC,ppm,2023-11-27,2.24
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.02
83,麥寮,10,風速,WIND_SPEED,m/sec,2023-11-27,4.1
83,麥寮,14,溫度,AMB_TEMP,℃,2023-11-27,22.3
83,麥寮,31,甲烷,CH4,ppm,2023-11-27,2.21
84,富貴角,1,二氧化硫,SO2,ppb,2023-11-27,x
84,富貴角,2,一氧化碳,CO,ppm,2023-11-27,0.12
84,富貴角,3,臭氧,O3,ppb,2023-11-27,56.5
84,富貴角,4,懸浮微粒,PM10,μg/m3,2023-11-27,30
84,富貴角,5,氮氧化物,NOx,ppb,2023-11-27,1.4
84,富貴角,6,一氧化氮,NO,ppb,2023-11-27,0
84,富貴角,7,二氧化氮,NO2,ppb,2023-11-27,1.4
84,富貴角,8,總碳氫化物,THC,ppm,2023-11-27,1.97
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0
84,富貴角,10,風速,WIND_SPEED,m/sec,2023-11-27,5.5
84,富貴角,14,溫度,AMB_TEMP,℃,2023-11-27,21.1
84,富貴角,31,甲烷,CH4,ppm,2023-11-27,1.97
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,11
84,富貴角,38,相對濕度,RH,%,2023-11-27,79
84,富貴角,143,小時風速值,WS_HR,m/sec,2023-11-27,5.3
85,大城,1,二氧化硫,SO2,ppb,2023-11-27,0.7
85,大城,2,一氧化碳,CO,ppm,2023-11-27,0.22
85,大城,3,臭氧,O3,ppb,2023-11-27,39.3
85,大城,4,懸浮微粒,PM10,μg/m3,2023-11-27,31
85,大城,5,氮氧化物,NOx,ppb,2023-11-27,9.5
85,大城,6,一氧化氮,NO,ppb,2023-11-27,0.1
85,大城,7,二氧化氮,NO2,ppb,2023-11-27,9.4
85,大城,8,總碳氫化物,THC,ppm,2023-11-27,2.25
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.04
85,大城,10,風速,WIND_SPEED,m/sec,2023-11-27,5
85,大城,14,溫度,AMB_TEMP,℃,2023-11-27,22.2
85,大城,31,甲烷,CH4,ppm,2023-11-27,2.21
85,大城,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,14.6
85,大城,38,相對濕度,RH,%,2023-11-27,79
85,大城,143,小時風速值,WS_HR,m/sec,2023-11-27,4.8
33,彰化,5,氮氧化物,NOx,ppb,2023-11-27,19.8
33,彰化,4,懸浮微粒,PM10,μg/m3,2023-11-27,32
33,彰化,3,臭氧,O3,ppb,2023-11-27,26.4
33,彰化,2,一氧化碳,CO,ppm,2023-11-27,0.37
33,彰化,1,二氧化硫,SO2,ppb,2023-11-27,0.8
32,西屯,143,小時風速值,WS_HR,m/sec,2023-11-27,2.2
32,西屯,38,相對濕度,RH,%,2023-11-27,77
32,西屯,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,18.9
32,西屯,31,甲烷,CH4,ppm,2023-11-27,2.1
31,忠明,4,懸浮微粒,PM10,μg/m3,2023-11-27,29
31,忠明,3,臭氧,O3,ppb,2023-11-27,24.3
31,忠明,2,一氧化碳,CO,ppm,2023-11-27,0.36
31,忠明,1,二氧化硫,SO2,ppb,2023-11-27,1.3
30,大里,143,小時風速值,WS_HR,m/sec,2023-11-27,1
30,大里,38,相對濕度,RH,%,2023-11-27,73
30,大里,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,19.7
30,大里,31,甲烷,CH4,ppm,2023-11-27,2.2
30,大里,14,溫度,AMB_TEMP,℃,2023-11-27,22.9
30,大里,10,風速,WIND_SPEED,m/sec,2023-11-27,1.4
30,大里,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.17
30,大里,8,總碳氫化物,THC,ppm,2023-11-27,2.38
30,大里,3,臭氧,O3,ppb,2023-11-27,23.5
30,大里,2,一氧化碳,CO,ppm,2023-11-27,0.47
30,大里,1,二氧化硫,SO2,ppb,2023-11-27,1.7
29,沙鹿,143,小時風速值,WS_HR,m/sec,2023-11-27,0.9
29,沙鹿,38,相對濕度,RH,%,2023-11-27,77
29,沙鹿,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,14.4
29,沙鹿,10,風速,WIND_SPEED,m/sec,2023-11-27,3
29,沙鹿,6,一氧化氮,NO,ppb,2023-11-27,0.6
29,沙鹿,5,氮氧化物,NOx,ppb,2023-11-27,11.3
29,沙鹿,4,懸浮微粒,PM10,μg/m3,2023-11-27,28
29,沙鹿,3,臭氧,O3,ppb,2023-11-27,33.1
29,沙鹿,2,一氧化碳,CO,ppm,2023-11-27,0.27
29,沙鹿,1,二氧化硫,SO2,ppb,2023-11-27,1.3
28,豐原,143,小時風速值,WS_HR,m/sec,2023-11-27,1.3
28,豐原,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,13.8
28,豐原,31,甲烷,CH4,ppm,2023-11-27,1.91
28,豐原,14,溫度,AMB_TEMP,℃,2023-11-27,21.4
28,豐原,10,風速,WIND_SPEED,m/sec,2023-11-27,1.5
28,豐原,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-27,0.08
28,豐原,8,總碳氫化物,THC,ppm,2023-11-27,2
28,豐原,7,二氧化氮,NO2,ppb,2023-11-27,8.3
28,豐原,6,一氧化氮,NO,ppb,2023-11-27,2.1
28,豐原,5,氮氧化物,NOx,ppb,2023-11-27,10.4
28,豐原,4,懸浮微粒,PM10,μg/m3,2023-11-27,24
28,豐原,3,臭氧,O3,ppb,2023-11-27,30.6
28,豐原,2,一氧化碳,CO,ppm,2023-11-27,0.27
28,豐原,1,二氧化硫,SO2,ppb,2023-11-27,1.3
27,三義,143,小時風速值,WS_HR,m/sec,2023-11-27,3.1
27,三義,38,相對濕度,RH,%,2023-11-27,88
27,三義,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,12
27,三義,32,降雨強度,RAIN_INT,㎜,2023-11-27,0
27,三義,14,溫度,AMB_TEMP,℃,2023-11-27,18.4
27,三義,10,風速,WIND_SPEED,m/sec,2023-11-27,3.2
27,三義,7,二氧化氮,NO2,ppb,2023-11-27,5.4
27,三義,6,一氧化氮,NO,ppb,2023-11-27,0.7
27,三義,5,氮氧化物,NOx,ppb,2023-11-27,6.2
27,三義,4,懸浮微粒,PM10,μg/m3,2023-11-27,19
27,三義,3,臭氧,O3,ppb,2023-11-27,32.6
27,三義,2,一氧化碳,CO,ppm,2023-11-27,0.21
27,三義,1,二氧化硫,SO2,ppb,2023-11-27,1
26,苗栗,143,小時風速值,WS_HR,m/sec,2023-11-27,1.8
26,苗栗,38,相對濕度,RH,%,2023-11-27,75
26,苗栗,33,細懸浮微粒,PM2.5,μg/m3,2023-11-27,11.6
26,苗栗,14,溫度,AMB_TEMP,℃,2023-11-27,20.8
26,苗栗,10,風速,WIND_SPEED,m/sec,2023-11-27,2.2
26,苗栗,7,二氧化氮,NO2,ppb,2023-11-27,11.9
26,苗栗,6,一氧化氮,NO,ppb,2023-11-27,4.6
26,苗栗,5,氮氧化物,NOx,ppb,2023-11-27,16.6
26,苗栗,4,懸浮微粒,PM10,μg/m3,2023-11-27,21
26,苗栗,3,臭氧,O3,ppb,2023-11-27,24.9
26,苗栗,2,一氧化碳,CO,ppm,2023-11-27,0.3
26,苗栗,1,二氧化硫,SO2,ppb,2023-11-27,1.9
25,頭份,143,小時風速值,WS_HR,m/sec,2023-11-27,1.1
25,頭份,38,相對濕度,RH,%,2023-11-27,77
19,觀音,3,臭氧,O3,ppb,2023-11-28,55.4
19,觀音,1,二氧化硫,SO2,ppb,2023-11-28,1.4
18,大園,143,小時風速值,WS_HR,m/sec,2023-11-28,5
18,大園,38,相對濕度,RH,%,2023-11-28,55
18,大園,33,細懸浮微粒,PM2.5,μg/m3,2023-11-28,19.6
18,大園,14,溫度,AMB_TEMP,℃,2023-11-28,22.1
18,大園,10,風速,WIND_SPEED,m/sec,2023-11-28,5.1
18,大園,7,二氧化氮,NO2,ppb,2023-11-28,14.6
18,大園,6,一氧化氮,NO,ppb,2023-11-28,2.2
18,大園,5,氮氧化物,NOx,ppb,2023-11-28,16.9
18,大園,4,懸浮微粒,PM10,μg/m3,2023-11-28,69
18,大園,3,臭氧,O3,ppb,2023-11-28,50.8
18,大園,2,一氧化碳,CO,ppm,2023-11-28,0.25
18,大園,1,二氧化硫,SO2,ppb,2023-11-28,2
17,桃園,143,小時風速值,WS_HR,m/sec,2023-11-28,2.8
17,桃園,38,相對濕度,RH,%,2023-11-28,59
17,桃園,33,細懸浮微粒,PM2.5,μg/m3,2023-11-28,18.6
17,桃園,31,甲烷,CH4,ppm,2023-11-28,2.11
17,桃園,14,溫度,AMB_TEMP,℃,2023-11-28,21.4
17,桃園,10,風速,WIND_SPEED,m/sec,2023-11-28,3.3
17,桃園,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-28,0.09
17,桃園,8,總碳氫化物,THC,ppm,2023-11-28,2.2
17,桃園,7,二氧化氮,NO2,ppb,2023-11-28,10
17,桃園,6,一氧化氮,NO,ppb,2023-11-28,1.2
17,桃園,5,氮氧化物,NOx,ppb,2023-11-28,11.3
17,桃園,4,懸浮微粒,PM10,μg/m3,2023-11-28,56
17,桃園,3,臭氧,O3,ppb,2023-11-28,52.5
17,桃園,2,一氧化碳,CO,ppm,2023-11-28,0.32
17,桃園,1,二氧化硫,SO2,ppb,2023-11-28,1.7
16,大同,143,小時風速值,WS_HR,m/sec,2023-11-28,
16,大同,38,相對濕度,RH,%,2023-11-28,57
16,大同,33,細懸浮微粒,PM2.5,μg/m3,2023-11-28,27
16,大同,31,甲烷,CH4,ppm,2023-11-28,2.06
16,大同,14,溫度,AMB_TEMP,℃,2023-11-28,
16,大同,10,風速,WIND_SPEED,m/sec,2023-11-28,
16,大同,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-28,0.2
16,大同,8,總碳氫化物,THC,ppm,2023-11-28,2.27
16,大同,7,二氧化氮,NO2,ppb,2023-11-28,29.5
16,大同,6,一氧化氮,NO,ppb,2023-11-28,16.6
16,大同,5,氮氧化物,NOx,ppb,2023-11-28,46.2
16,大同,4,懸浮微粒,PM10,μg/m3,2023-11-28,72
16,大同,3,臭氧,O3,ppb,2023-11-28,33.7
16,大同,2,一氧化碳,CO,ppm,2023-11-28,0.69
16,大同,1,二氧化硫,SO2,ppb,2023-11-28,0.8
15,松山,143,小時風速值,WS_HR,m/sec,2023-11-28,1.5
15,松山,38,相對濕度,RH,%,2023-11-28,59
15,松山,33,細懸浮微粒,PM2.5,μg/m3,2023-11-28,24.1
15,松山,31,甲烷,CH4,ppm,2023-11-28,2.06
15,松山,14,溫度,AMB_TEMP,℃,2023-11-28,21.8
15,松山,10,風速,WIND_SPEED,m/sec,2023-11-28,1.7
15,松山,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-28,0.05
15,松山,8,總碳氫化物,THC,ppm,2023-11-28,2.13
15,松山,7,二氧化氮,NO2,ppb,2023-11-28,14.5
15,松山,6,一氧化氮,NO,ppb,2023-11-28,2
15,松山,5,氮氧化物,NOx,ppb,2023-11-28,16.7
15,松山,4,懸浮微粒,PM10,μg/m3,2023-11-28,65
15,松山,3,臭氧,O3,ppb,2023-11-28,45.4
15,松山,2,一氧化碳,CO,ppm,2023-11-28,0.28
15,松山,1,二氧化硫,SO2,ppb,2023-11-28,0.9
14,古亭,143,小時風速值,WS_HR,m/sec,2023-11-28,2.5
14,古亭,38,相對濕度,RH,%,2023-11-28,58
14,古亭,33,細懸浮微粒,PM2.5,μg/m3,2023-11-28,20.3
14,古亭,31,甲烷,CH4,ppm,2023-11-28,2.02
14,古亭,14,溫度,AMB_TEMP,℃,2023-11-28,22.3
14,古亭,10,風速,WIND_SPEED,m/sec,2023-11-28,3
14,古亭,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-28,0.04
14,古亭,8,總碳氫化物,THC,ppm,2023-11-28,2.06
14,古亭,7,二氧化氮,NO2,ppb,2023-11-28,x
14,古亭,6,一氧化氮,NO,ppb,2023-11-28,x
14,古亭,5,氮氧化物,NOx,ppb,2023-11-28,x
14,古亭,4,懸浮微粒,PM10,μg/m3,2023-11-28,61
14,古亭,3,臭氧,O3,ppb,2023-11-28,53.4
14,古亭,2,一氧化碳,CO,ppm,2023-11-28,0.22
14,古亭,1,二氧化硫,SO2,ppb,2023-11-28,1.2
